CustomerID,Age,Gender,Category,Season,Location,Item Purchased,StoreVisitsPerMonth,TotalSpending,OnlineShopping,MembershipDuration,DiscountUsage,PreferredPaymentMethod,DaysSinceLastPurchase,LoyaltyPoints,AverageBasketSize
2205,20,Male,Clothing,Winter,Oregon,Jeans,7,2846,No,16,8,Credit Card,15,64,3
2206,46,Male,Clothing,Fall,North Dakota,Sweater,14,8204,No,14,9,Mobile Wallet,22,46,8
2207,46,Male,Footwear,Spring,Illinois,Sandals,14,7065,Yes,24,4,Credit Card,13,97,1
2208,69,Male,Accessories,Fall,New Mexico,Handbag,10,9172,Yes,13,1,Debit Card,18,27,1
2209,28,Male,Accessories,Summer,Colorado,Scarf,12,6348,No,24,2,Mobile Wallet,21,39,7
2210,42,Male,Footwear,Summer,Utah,Sandals,11,7603,Yes,24,6,Mobile Wallet,29,79,8
2211,30,Male,Accessories,Summer,Virginia,Sunglasses,11,7768,Yes,9,1,Credit Card,10,86,8
2212,50,Male,Clothing,Winter,Maine,Sweater,16,7832,No,17,9,Credit Card,4,6,6
2213,59,Male,Clothing,Winter,Nebraska,Pants,1,9278,Yes,15,7,Mobile Wallet,22,49,1
2214,54,Male,Accessories,Fall,Hawaii,Hat,12,6056,No,24,4,Debit Card,21,69,1
2215,50,Male,Accessories,Fall,Idaho,Belt,1,7639,No,21,7,Cash,18,67,7
2216,25,Male,Footwear,Winter,West Virginia,Sandals,9,9586,No,23,5,Cash,22,75,6
2217,41,Male,Clothing,Winter,Vermont,Pants,10,4246,No,9,6,Credit Card,6,31,7
2218,35,Male,Accessories,Fall,Indiana,Jewelry,20,7674,No,9,9,Cash,22,16,7
2219,67,Male,Accessories,Winter,Idaho,Sunglasses,17,2158,No,19,4,Cash,28,38,1
2220,33,Male,Clothing,Fall,Minnesota,Blouse,2,9363,Yes,13,4,Cash,23,55,2
2221,19,Male,Accessories,Fall,Wyoming,Belt,20,1106,No,19,4,Debit Card,22,48,6
2222,25,Male,Clothing,Fall,Kansas,Shorts,7,294,Yes,20,2,Cash,15,10,3
2223,32,Male,Clothing,Summer,Georgia,Pants,1,9289,Yes,1,6,Credit Card,4,83,9
2224,30,Male,Footwear,Fall,Kansas,Sandals,19,5537,No,7,5,Debit Card,20,30,5
2225,18,Male,Accessories,Winter,Nebraska,Gloves,7,9955,No,4,5,Credit Card,25,70,4
2226,38,Male,Accessories,Spring,Washington,Belt,14,7230,Yes,21,2,Mobile Wallet,6,52,9
2227,22,Male,Clothing,Spring,Missouri,Shirt,2,4575,Yes,1,4,Cash,16,58,7
2228,40,Male,Accessories,Summer,Washington,Scarf,4,1485,No,3,4,Debit Card,16,28,2
2229,54,Male,Accessories,Fall,Kansas,Gloves,18,913,Yes,20,10,Mobile Wallet,26,33,8
2230,70,Male,Clothing,Fall,Minnesota,Pants,14,2264,No,7,9,Debit Card,28,36,4
2231,52,Male,Footwear,Spring,Colorado,Sneakers,12,920,No,9,5,Debit Card,28,93,8
2232,34,Male,Outerwear,Fall,Utah,Jacket,15,6929,No,24,4,Cash,1,19,1
2233,65,Male,Footwear,Spring,North Carolina,Shoes,11,837,Yes,11,1,Debit Card,9,42,5
2234,38,Male,Clothing,Summer,Florida,Blouse,6,4752,Yes,9,1,Debit Card,10,18,9
2235,35,Male,Footwear,Winter,New Hampshire,Boots,4,3428,Yes,15,7,Debit Card,6,71,2
2236,40,Male,Clothing,Spring,Illinois,Socks,19,2894,Yes,13,6,Credit Card,17,15,6
2237,23,Male,Clothing,Winter,Louisiana,T-shirt,6,8135,No,19,4,Mobile Wallet,3,16,8
2238,45,Male,Footwear,Summer,Alabama,Sandals,14,560,No,13,10,Mobile Wallet,8,48,9
2239,40,Male,Footwear,Winter,Florida,Sneakers,13,4570,No,18,5,Cash,8,27,10
2240,42,Male,Accessories,Summer,Alabama,Jewelry,10,2338,Yes,2,7,Cash,21,2,5
2241,57,Male,Footwear,Winter,California,Sandals,3,7487,No,5,1,Debit Card,4,40,4
2242,18,Male,Outerwear,Summer,Maryland,Jacket,16,2590,Yes,13,1,Mobile Wallet,28,11,4
2243,18,Male,Clothing,Spring,Nevada,Skirt,7,7855,Yes,6,10,Mobile Wallet,15,54,9
2244,56,Male,Clothing,Winter,Massachusetts,Shirt,6,6426,No,16,4,Mobile Wallet,25,99,8
2245,35,Male,Clothing,Summer,South Carolina,Shorts,17,5281,No,7,10,Mobile Wallet,25,52,5
2246,49,Male,Clothing,Fall,Delaware,Socks,3,522,Yes,8,2,Cash,28,77,2
2247,49,Male,Outerwear,Fall,Hawaii,Jacket,2,9320,No,23,9,Debit Card,22,8,10
2248,34,Male,Accessories,Summer,Florida,Jewelry,2,9079,Yes,24,8,Credit Card,17,81,4
2249,63,Male,Clothing,Winter,Rhode Island,T-shirt,3,635,No,8,9,Credit Card,15,32,2
2250,42,Male,Accessories,Spring,Wyoming,Gloves,8,6964,Yes,22,1,Debit Card,15,6,4
2251,41,Male,Footwear,Summer,Colorado,Shoes,8,6677,Yes,14,8,Cash,13,30,7
2252,26,Male,Footwear,Fall,Virginia,Shoes,5,5399,No,7,8,Mobile Wallet,22,57,2
2253,48,Male,Footwear,Summer,Nebraska,Shoes,9,8340,Yes,22,2,Debit Card,2,47,4
2254,62,Male,Clothing,Spring,Oklahoma,Hoodie,7,6691,No,1,5,Mobile Wallet,13,32,9
2255,24,Male,Accessories,Winter,North Dakota,Belt,18,684,No,1,1,Debit Card,10,81,2
2256,48,Male,Outerwear,Spring,Michigan,Coat,12,7811,Yes,5,1,Credit Card,18,41,8
2257,31,Male,Clothing,Fall,California,Blouse,13,5263,No,20,1,Credit Card,2,13,2
2258,41,Male,Clothing,Fall,Tennessee,Skirt,11,6371,Yes,7,10,Cash,8,71,10
2259,24,Male,Clothing,Winter,Ohio,T-shirt,4,538,Yes,16,2,Debit Card,25,57,2
2260,60,Male,Clothing,Spring,Florida,Jeans,20,3500,Yes,7,4,Cash,21,15,2
2261,38,Male,Accessories,Fall,Missouri,Scarf,11,2940,No,13,2,Cash,3,17,7
2262,58,Male,Accessories,Spring,South Carolina,Backpack,20,8830,Yes,2,9,Credit Card,18,17,7
2263,53,Male,Accessories,Winter,Arizona,Backpack,6,3979,No,23,3,Cash,30,45,2
2264,44,Male,Accessories,Winter,Indiana,Scarf,1,2975,Yes,16,6,Credit Card,26,60,3
2265,51,Male,Accessories,Summer,North Dakota,Hat,11,6598,Yes,10,7,Credit Card,22,42,6
2266,36,Male,Outerwear,Fall,Montana,Coat,9,9783,No,15,8,Debit Card,5,93,8
2267,20,Male,Clothing,Fall,Missouri,Dress,1,2899,No,1,1,Debit Card,13,13,8
2268,32,Male,Accessories,Spring,Kentucky,Gloves,15,8318,Yes,20,2,Mobile Wallet,10,51,2
2269,66,Male,Clothing,Spring,Georgia,Sweater,12,4624,No,1,6,Credit Card,4,23,7
2270,49,Male,Clothing,Fall,Kentucky,Skirt,7,6038,No,9,10,Credit Card,18,71,5
2271,27,Male,Clothing,Spring,Georgia,Blouse,14,290,Yes,15,9,Cash,26,41,6
2272,29,Male,Clothing,Summer,Alaska,Dress,12,137,Yes,10,1,Credit Card,20,69,5
2273,29,Male,Outerwear,Spring,Maine,Jacket,16,7106,Yes,19,8,Credit Card,28,42,8
2274,55,Male,Outerwear,Winter,New Mexico,Coat,10,3979,No,15,1,Mobile Wallet,27,76,8
2275,57,Male,Clothing,Spring,New York,Dress,4,9101,No,8,9,Debit Card,25,47,6
2276,29,Male,Clothing,Winter,Oklahoma,Shorts,12,7866,No,21,3,Debit Card,14,82,3
2277,31,Male,Clothing,Summer,Wyoming,Jeans,9,1626,Yes,14,6,Debit Card,14,17,6
2278,25,Male,Accessories,Summer,Alabama,Hat,3,8746,Yes,3,3,Mobile Wallet,2,3,5
2279,61,Male,Accessories,Fall,Maryland,Gloves,11,4561,No,16,4,Credit Card,3,89,4
2280,53,Male,Footwear,Spring,West Virginia,Sneakers,5,6003,No,14,4,Mobile Wallet,2,29,6
2281,22,Male,Footwear,Summer,Kentucky,Shoes,11,9587,Yes,5,5,Debit Card,16,10,9
2282,28,Male,Clothing,Summer,Kansas,Hoodie,20,7741,Yes,1,6,Debit Card,28,5,10
2283,18,Male,Footwear,Fall,Idaho,Sneakers,20,1925,Yes,11,1,Debit Card,13,99,4
2284,44,Male,Accessories,Winter,Ohio,Handbag,18,7997,Yes,17,10,Credit Card,5,81,3
2285,32,Male,Clothing,Fall,Iowa,Blouse,10,7362,Yes,8,10,Debit Card,12,18,8
2286,34,Male,Accessories,Summer,Michigan,Belt,10,2632,Yes,14,1,Debit Card,4,65,6
2287,67,Male,Clothing,Spring,South Dakota,Socks,6,2923,Yes,19,3,Cash,14,39,7
2288,66,Male,Clothing,Summer,Nebraska,Blouse,5,1026,No,21,2,Credit Card,7,12,9
2289,28,Male,Accessories,Fall,California,Jewelry,7,213,No,3,6,Cash,11,14,10
2290,70,Male,Clothing,Fall,Nevada,Shorts,5,2024,No,22,7,Debit Card,10,29,9
2291,37,Male,Footwear,Winter,Kansas,Boots,8,4876,No,21,8,Credit Card,9,9,2
2292,28,Male,Outerwear,Spring,Ohio,Coat,1,8827,Yes,17,2,Mobile Wallet,29,88,9
2293,43,Male,Clothing,Spring,Vermont,T-shirt,14,6345,No,7,10,Credit Card,14,83,10
2294,37,Male,Clothing,Fall,Georgia,Sweater,20,1047,No,4,7,Cash,20,44,10
2295,54,Male,Accessories,Winter,Maryland,Sunglasses,17,6784,Yes,10,6,Credit Card,13,53,6
2296,50,Male,Accessories,Spring,Connecticut,Hat,2,2668,Yes,11,5,Mobile Wallet,28,54,8
2297,46,Male,Accessories,Fall,Washington,Gloves,10,1899,Yes,4,3,Mobile Wallet,19,85,5
2298,60,Male,Clothing,Summer,California,Socks,15,7416,Yes,20,2,Credit Card,22,28,1
2299,40,Male,Accessories,Spring,Montana,Handbag,2,6696,Yes,7,5,Cash,29,1,8
2300,64,Male,Outerwear,Summer,Idaho,Coat,11,4183,No,14,7,Cash,15,84,4
2301,18,Male,Outerwear,Summer,Pennsylvania,Coat,5,3668,No,8,6,Cash,9,35,9
2302,37,Male,Clothing,Winter,Maine,Pants,19,8446,Yes,16,8,Cash,9,49,10
2303,36,Male,Accessories,Summer,Montana,Belt,11,398,No,7,8,Debit Card,19,2,7
2304,51,Male,Accessories,Spring,New Jersey,Sunglasses,17,1861,Yes,10,5,Debit Card,15,91,8
2305,26,Male,Clothing,Winter,Louisiana,Hoodie,3,1092,No,7,4,Mobile Wallet,30,89,4
2306,68,Male,Accessories,Summer,Maine,Handbag,15,4903,No,22,4,Debit Card,7,29,9
2307,27,Male,Accessories,Winter,Florida,Gloves,4,3033,No,5,6,Cash,28,39,1
2308,28,Male,Clothing,Fall,Missouri,Skirt,2,434,Yes,18,6,Cash,18,88,5
2309,49,Male,Accessories,Winter,North Dakota,Sunglasses,16,8721,No,6,7,Debit Card,18,77,9
2310,70,Male,Clothing,Fall,Connecticut,Dress,14,1160,No,11,1,Credit Card,13,32,2
2311,30,Male,Accessories,Spring,Virginia,Gloves,4,2995,Yes,1,7,Cash,15,10,10
2312,27,Male,Footwear,Spring,Montana,Sneakers,12,1732,No,1,6,Cash,14,98,2
2313,19,Male,Clothing,Summer,Vermont,T-shirt,7,7808,Yes,14,10,Cash,20,24,1
2314,64,Male,Clothing,Summer,Georgia,Dress,14,4307,No,20,3,Debit Card,19,67,9
2315,42,Male,Accessories,Winter,Virginia,Handbag,12,3997,Yes,3,8,Mobile Wallet,20,89,3
2316,69,Male,Clothing,Winter,Vermont,Socks,14,8061,Yes,18,1,Mobile Wallet,5,40,7
2317,28,Male,Footwear,Winter,Montana,Sneakers,9,8944,No,19,1,Cash,27,53,5
2318,47,Male,Outerwear,Summer,New Jersey,Jacket,9,9208,No,14,9,Credit Card,27,91,7
2319,69,Male,Clothing,Spring,Wyoming,Hoodie,20,2951,No,1,10,Credit Card,25,7,6
2320,56,Male,Footwear,Winter,Maine,Sandals,13,7521,No,20,9,Cash,9,29,1
2321,28,Male,Footwear,Spring,New Mexico,Shoes,8,4354,No,16,2,Cash,3,36,1
2322,50,Male,Footwear,Winter,Colorado,Sandals,17,3010,No,9,5,Cash,21,85,9
2323,39,Male,Outerwear,Spring,Connecticut,Coat,17,1057,No,13,8,Cash,28,52,5
2324,35,Male,Accessories,Winter,Maryland,Gloves,6,6452,Yes,16,7,Cash,2,59,10
2325,59,Male,Outerwear,Winter,Oregon,Coat,3,7713,No,20,1,Mobile Wallet,11,20,4
2326,44,Male,Footwear,Summer,New York,Boots,16,560,Yes,7,3,Credit Card,26,32,10
2327,66,Male,Clothing,Winter,Oklahoma,Skirt,18,7199,Yes,24,7,Cash,20,43,4
2328,20,Male,Clothing,Winter,Alabama,Skirt,19,1643,Yes,11,5,Debit Card,9,69,1
2329,45,Male,Clothing,Fall,North Dakota,Pants,16,1809,Yes,3,9,Cash,18,59,4
2330,49,Male,Accessories,Spring,Nebraska,Hat,6,7483,No,5,1,Debit Card,29,6,4
2331,60,Male,Accessories,Summer,Arizona,Backpack,2,3451,Yes,10,8,Mobile Wallet,19,56,8
2332,61,Male,Accessories,Spring,Illinois,Scarf,18,8397,No,19,2,Mobile Wallet,3,95,5
2333,36,Male,Accessories,Fall,South Carolina,Scarf,17,5918,No,19,6,Mobile Wallet,9,57,5
2334,33,Male,Clothing,Spring,Kansas,Shirt,16,9180,No,9,9,Mobile Wallet,7,50,4
2335,49,Male,Footwear,Summer,Kansas,Boots,6,3912,No,19,9,Debit Card,24,96,9
2336,31,Male,Outerwear,Summer,Idaho,Coat,12,6629,No,8,10,Debit Card,28,76,5
2337,19,Male,Accessories,Winter,California,Belt,14,5379,No,21,8,Credit Card,5,57,4
2338,39,Male,Footwear,Fall,North Dakota,Boots,17,8711,Yes,24,2,Cash,11,99,3
2339,66,Male,Footwear,Fall,Georgia,Sneakers,2,7121,Yes,6,8,Debit Card,30,49,9
2340,25,Male,Clothing,Spring,Illinois,Shirt,11,1795,Yes,5,3,Debit Card,3,47,4
2341,63,Male,Clothing,Summer,Delaware,Blouse,7,2299,Yes,7,3,Cash,17,54,4
2342,56,Male,Outerwear,Summer,Connecticut,Jacket,1,9650,No,7,1,Mobile Wallet,23,82,3
2343,20,Male,Clothing,Fall,Tennessee,Skirt,8,8740,Yes,18,9,Cash,29,28,1
2344,58,Male,Clothing,Summer,Maryland,Socks,7,5012,Yes,23,3,Mobile Wallet,25,86,3
2345,34,Male,Footwear,Fall,Rhode Island,Sandals,14,3752,Yes,17,3,Credit Card,1,85,6
2346,28,Male,Clothing,Winter,New York,T-shirt,4,1508,Yes,21,3,Debit Card,4,93,4
2347,22,Male,Outerwear,Winter,New Mexico,Jacket,12,8783,No,4,5,Debit Card,24,89,6
2348,37,Male,Accessories,Fall,California,Belt,7,1436,Yes,4,4,Debit Card,14,49,8
2349,54,Male,Footwear,Spring,Maine,Shoes,14,6550,Yes,10,7,Cash,21,16,9
2350,65,Male,Clothing,Fall,New York,Blouse,12,282,No,11,1,Cash,20,34,2
2351,57,Male,Footwear,Winter,Hawaii,Shoes,4,4418,No,2,9,Cash,14,0,3
2352,38,Male,Clothing,Fall,New Hampshire,Sweater,13,3420,No,5,10,Credit Card,22,72,9
2353,70,Male,Footwear,Fall,Nebraska,Boots,16,2897,No,24,10,Cash,29,35,10
2354,56,Male,Accessories,Fall,Montana,Handbag,1,7925,Yes,15,8,Credit Card,18,24,4
2355,56,Male,Clothing,Summer,Wisconsin,Blouse,1,6027,No,14,5,Debit Card,5,64,7
2356,22,Male,Clothing,Winter,Tennessee,Skirt,14,379,Yes,8,1,Mobile Wallet,22,98,7
2357,57,Male,Accessories,Summer,Montana,Backpack,18,8204,No,18,9,Credit Card,11,42,10
2358,53,Male,Clothing,Fall,Michigan,Shirt,14,3179,Yes,19,10,Credit Card,18,2,1
2359,53,Male,Clothing,Spring,Texas,Sweater,18,8814,No,1,1,Debit Card,2,63,10
2360,19,Male,Accessories,Spring,Pennsylvania,Scarf,13,4797,Yes,18,2,Mobile Wallet,6,45,2
2361,49,Male,Accessories,Fall,New York,Handbag,17,4021,No,18,5,Credit Card,8,20,7
2362,44,Male,Accessories,Spring,Alabama,Scarf,12,1309,Yes,19,8,Debit Card,29,61,1
2363,27,Male,Clothing,Fall,Virginia,Jeans,2,7621,No,7,7,Credit Card,29,0,8
2364,60,Male,Clothing,Winter,Pennsylvania,Socks,6,6044,Yes,9,4,Cash,1,19,9
2365,62,Male,Accessories,Winter,Mississippi,Sunglasses,19,2891,No,19,9,Mobile Wallet,2,54,10
2366,52,Male,Footwear,Winter,Wyoming,Sneakers,14,9469,Yes,4,2,Cash,28,91,1
2367,30,Male,Footwear,Winter,New Mexico,Shoes,18,3446,Yes,9,2,Debit Card,8,69,10
2368,66,Male,Clothing,Winter,North Dakota,Socks,4,288,No,10,2,Debit Card,13,53,2
2369,29,Male,Accessories,Summer,New Jersey,Sunglasses,2,6128,No,21,3,Mobile Wallet,22,54,2
2370,24,Male,Clothing,Winter,Vermont,Sweater,20,1909,No,15,9,Debit Card,27,50,1
2371,51,Male,Footwear,Spring,Alaska,Shoes,14,6834,No,3,4,Credit Card,8,59,4
2372,67,Male,Clothing,Winter,Indiana,Socks,14,2583,No,6,7,Credit Card,26,73,3
2373,50,Male,Footwear,Spring,Alabama,Boots,6,6182,Yes,3,3,Mobile Wallet,5,15,5
2374,37,Male,Clothing,Spring,Michigan,Hoodie,14,7170,No,20,8,Debit Card,2,36,9
2375,69,Male,Accessories,Winter,Washington,Gloves,1,1780,No,2,5,Cash,22,11,7
2376,60,Male,Accessories,Fall,Virginia,Backpack,7,5218,Yes,19,9,Cash,8,58,10
2377,21,Male,Accessories,Spring,Tennessee,Gloves,11,3735,No,9,2,Mobile Wallet,30,29,8
2378,44,Male,Clothing,Fall,South Dakota,Blouse,3,1849,Yes,6,6,Credit Card,11,9,7
2379,26,Male,Accessories,Summer,New Hampshire,Scarf,5,9791,Yes,23,4,Credit Card,8,62,10
2380,40,Male,Accessories,Spring,South Dakota,Hat,15,6390,Yes,21,1,Cash,10,61,10
2381,41,Male,Accessories,Fall,Pennsylvania,Scarf,5,3608,Yes,11,1,Credit Card,28,49,2
2382,62,Male,Footwear,Summer,Wisconsin,Sandals,5,7223,Yes,10,9,Credit Card,8,87,7
2383,39,Male,Clothing,Spring,California,Sweater,20,7273,No,11,9,Debit Card,8,85,3
2384,53,Male,Accessories,Spring,Rhode Island,Backpack,2,2463,No,21,10,Debit Card,29,81,3
2385,24,Male,Clothing,Winter,Alabama,Blouse,14,2271,No,5,6,Cash,9,73,2
2386,41,Male,Accessories,Fall,Oklahoma,Scarf,16,4733,Yes,2,8,Credit Card,24,30,3
2387,19,Male,Clothing,Summer,Illinois,Socks,19,4768,No,16,7,Cash,4,40,9
2388,36,Male,Accessories,Summer,Tennessee,Hat,4,3520,Yes,14,4,Credit Card,27,12,4
2389,21,Male,Clothing,Fall,Alabama,Dress,2,8384,Yes,3,6,Debit Card,4,85,6
2390,25,Male,Outerwear,Spring,Kansas,Coat,1,4170,Yes,21,3,Mobile Wallet,6,60,8
2391,65,Male,Clothing,Winter,Arizona,Shirt,12,6129,No,16,5,Cash,5,24,4
2392,42,Male,Clothing,Winter,Michigan,Shirt,11,6114,No,9,4,Debit Card,5,39,6
2393,40,Male,Clothing,Spring,Missouri,Jeans,7,8330,No,12,10,Credit Card,11,16,2
2394,58,Male,Clothing,Winter,Louisiana,Socks,18,1284,No,6,8,Mobile Wallet,27,64,1
2395,40,Male,Footwear,Fall,Connecticut,Sandals,8,2080,No,15,9,Cash,23,12,6
2396,62,Male,Clothing,Winter,Connecticut,Blouse,5,8689,Yes,24,8,Mobile Wallet,9,57,7
2397,38,Male,Clothing,Spring,Oregon,Shirt,2,8956,Yes,17,4,Cash,26,53,9
2398,37,Male,Accessories,Fall,West Virginia,Sunglasses,13,4996,Yes,17,7,Credit Card,9,8,9
2399,65,Male,Outerwear,Winter,Florida,Jacket,11,5594,Yes,2,1,Credit Card,15,20,10
2400,55,Male,Clothing,Spring,New Hampshire,Dress,20,2959,Yes,13,1,Debit Card,5,94,2
2401,43,Male,Accessories,Winter,Oregon,Sunglasses,2,5885,No,24,3,Mobile Wallet,18,63,5
2402,43,Male,Footwear,Winter,Oregon,Boots,11,6822,No,20,7,Credit Card,25,90,3
2403,45,Male,Accessories,Winter,Utah,Scarf,12,2731,Yes,24,5,Debit Card,19,3,1
2404,64,Male,Clothing,Fall,Missouri,Shorts,4,4852,No,24,1,Debit Card,21,45,10
2405,28,Male,Clothing,Winter,West Virginia,Shorts,15,2479,No,1,8,Mobile Wallet,6,74,8
2406,69,Male,Clothing,Fall,California,Jeans,2,5023,Yes,7,3,Cash,30,90,7
2407,54,Male,Accessories,Winter,California,Scarf,14,277,Yes,11,6,Cash,2,8,5
2408,52,Male,Clothing,Summer,Illinois,Shorts,13,1795,Yes,19,2,Credit Card,11,73,2
2409,23,Male,Footwear,Fall,Hawaii,Sneakers,17,1191,Yes,11,10,Debit Card,4,95,10
2410,26,Male,Accessories,Spring,Washington,Jewelry,11,9389,No,23,1,Debit Card,1,30,8
2411,48,Male,Footwear,Summer,Wisconsin,Shoes,2,4446,No,5,7,Cash,20,94,8
2412,49,Male,Clothing,Summer,Virginia,Hoodie,4,4041,Yes,20,1,Cash,6,66,4
2413,53,Male,Outerwear,Winter,Oregon,Jacket,4,859,Yes,17,5,Cash,4,23,8
2414,69,Male,Clothing,Fall,Pennsylvania,Shorts,17,2673,No,18,5,Credit Card,10,91,1
2415,26,Male,Clothing,Summer,Virginia,Socks,12,9665,Yes,21,5,Debit Card,19,78,4
2416,21,Male,Outerwear,Fall,Hawaii,Coat,19,3649,No,24,2,Credit Card,13,18,8
2417,59,Male,Footwear,Summer,Nebraska,Sandals,4,4979,No,24,2,Credit Card,4,72,1
2418,21,Male,Accessories,Fall,Alaska,Backpack,17,6030,Yes,22,10,Cash,5,57,1
2419,22,Male,Clothing,Fall,Michigan,Pants,2,6423,Yes,5,3,Debit Card,18,87,10
2420,26,Male,Clothing,Fall,North Carolina,Sweater,1,1901,Yes,7,7,Credit Card,22,62,4
2421,41,Male,Outerwear,Winter,North Carolina,Jacket,8,9119,Yes,23,2,Debit Card,27,29,5
2422,37,Male,Footwear,Spring,Minnesota,Sneakers,18,2791,Yes,14,8,Cash,4,27,8
2423,30,Male,Accessories,Winter,Georgia,Jewelry,1,6134,Yes,314,5,Cash,29,94,3
2424,49,Male,Accessories,Summer,West Virginia,Backpack,18,420,Yes,17,9,Cash,25,1,1
2425,49,Male,Accessories,Winter,Delaware,Jewelry,1,1515,Yes,13,7,Cash,30,86,7
2426,58,Male,Footwear,Summer,North Dakota,Shoes,18,1188,Yes,2,5,Cash,10,85,8
2427,70,Male,Outerwear,Fall,Florida,Jacket,2,3106,Yes,14,1,Debit Card,6,40,1
2428,27,Male,Outerwear,Spring,Oregon,Jacket,19,8962,Yes,8,8,Debit Card,4,2,1
2429,65,Male,Clothing,Spring,Idaho,T-shirt,12,3859,No,4,8,Cash,15,19,3
2430,57,Male,Footwear,Summer,Virginia,Sneakers,19,4787,Yes,9,6,Cash,5,5,4
2431,20,Male,Outerwear,Summer,North Dakota,Jacket,9,3705,Yes,15,8,Mobile Wallet,24,53,4
2432,34,Male,Clothing,Fall,Alabama,Hoodie,5,467,No,22,3,Mobile Wallet,3,89,7
2433,59,Male,Outerwear,Winter,Hawaii,Jacket,7,4388,Yes,2,1,Credit Card,27,64,4
2434,54,Male,Clothing,Spring,Oregon,T-shirt,4,7673,Yes,13,10,Mobile Wallet,5,67,4
2435,36,Male,Accessories,Spring,Utah,Gloves,16,1992,Yes,10,1,Cash,2,51,3
2436,21,Male,Footwear,Fall,Hawaii,Sneakers,12,6116,Yes,22,2,Credit Card,28,95,14
2437,52,Male,Clothing,Fall,Connecticut,T-shirt,10,7473,Yes,1,1,Cash,21,21,6
2438,43,Male,Footwear,Winter,Wyoming,Sneakers,17,2944,No,4,7,Credit Card,21,38,7
2439,32,Male,Clothing,Winter,Delaware,Jeans,16,3707,No,14,6,Mobile Wallet,11,56,1
2440,55,Male,Accessories,Summer,Arkansas,Handbag,2,2525,No,13,1,Credit Card,22,9,5
2441,31,Male,Clothing,Spring,Indiana,Socks,20,1254,Yes,21,4,Cash,30,74,10
2442,45,Male,Accessories,Fall,California,Jewelry,2,8068,Yes,2,8,Mobile Wallet,2,63,4
2443,53,Male,Clothing,Winter,Wyoming,Blouse,17,7977,Yes,21,10,Credit Card,6,95,10
2444,24,Male,Accessories,Spring,South Dakota,Backpack,10,7165,No,2,10,Mobile Wallet,14,82,2
2445,47,Male,Accessories,Fall,West Virginia,Scarf,18,3209,No,7,8,Credit Card,11,54,10
2446,63,Male,Accessories,Summer,Tennessee,Scarf,18,1398,Yes,21,5,Mobile Wallet,26,30,6
2447,38,Male,Clothing,Spring,Alaska,Shirt,5,3429,Yes,12,7,Credit Card,9,94,8
2448,59,Male,Clothing,Fall,South Dakota,Pants,18,9220,No,14,5,Mobile Wallet,29,9,10
2449,54,Male,Accessories,Fall,Tennessee,Hat,18,9564,Yes,8,10,Mobile Wallet,14,88,3
2450,26,Male,Outerwear,Fall,Alabama,Coat,6,5852,Yes,15,7,Debit Card,23,9,8
2451,68,Male,Clothing,Fall,North Carolina,T-shirt,8,2537,No,18,7,Cash,14,11,4
2452,41,Male,Clothing,Fall,Oklahoma,Socks,16,5873,Yes,1,10,Debit Card,21,30,7
2453,68,Male,Clothing,Winter,New York,Shirt,15,8588,No,10,1,Mobile Wallet,28,16,8
2454,21,Male,Clothing,Spring,Iowa,Sweater,9,2564,Yes,2,4,Mobile Wallet,22,91,1
2455,32,Male,Accessories,Winter,Alaska,Gloves,16,3161,Yes,14,9,Debit Card,4,90,6
2456,20,Male,Accessories,Spring,Alaska,Belt,7,2684,Yes,10,1,Mobile Wallet,5,66,6
2457,59,Male,Clothing,Winter,Nebraska,Jeans,12,5986,Yes,15,2,Mobile Wallet,19,5,7
2458,53,Male,Accessories,Fall,Delaware,Handbag,2,1964,No,7,7,Debit Card,22,5,5
2459,66,Male,Clothing,Fall,Texas,T-shirt,12,3119,Yes,4,10,Debit Card,21,50,5
2460,47,Male,Clothing,Fall,Missouri,Socks,13,2438,Yes,9,5,Credit Card,29,82,7
2461,58,Male,Clothing,Winter,Maine,Jeans,12,8918,Yes,16,5,Debit Card,29,80,7
2462,28,Male,Accessories,Summer,Pennsylvania,Scarf,2,4277,Yes,12,2,Cash,13,86,5
2463,68,Male,Clothing,Spring,Missouri,Pants,9,6012,No,15,1,Cash,24,14,10
2464,60,Male,Clothing,Summer,Mississippi,Blouse,5,7230,Yes,21,7,Credit Card,24,16,10
2465,47,Male,Outerwear,Winter,Hawaii,Jacket,17,3745,No,21,4,Credit Card,19,48,5
2466,18,Male,Footwear,Spring,Texas,Sandals,14,1864,No,5,10,Cash,18,91,7
2467,32,Male,Clothing,Summer,South Dakota,Shorts,6,7720,No,11,1,Mobile Wallet,9,91,6
2468,27,Male,Clothing,Spring,New Jersey,Shorts,4,7595,Yes,22,7,Debit Card,27,72,3
2469,65,Male,Clothing,Winter,Connecticut,Skirt,19,1875,Yes,11,7,Debit Card,11,47,9
2470,68,Male,Footwear,Fall,Maryland,Sandals,11,5671,No,2,7,Cash,30,64,6
2471,55,Male,Clothing,Fall,Arizona,Blouse,11,1563,Yes,11,8,Cash,16,44,5
2472,30,Male,Footwear,Spring,Oklahoma,Sandals,20,4005,Yes,18,6,Debit Card,27,9,8
2473,24,Male,Clothing,Summer,Utah,Shirt,12,7794,Yes,6,2,Credit Card,16,33,6
2474,57,Male,Clothing,Winter,Arkansas,Socks,20,2427,No,22,8,Debit Card,9,42,9
